isoform	chrom	start	end	gene_id	is_MT	has_IR	perc_A_downstream_TTS
Isoform38154_9	scaffold_2	1301275	1302672	estExt_fgenesh2_kg.C_2_t10452	1	False	20.0
Isoform38155_381	scaffold_2	1301690	1302641	estExt_fgenesh2_kg.C_2_t10452	1	False	45.0
Isoform38156_32	scaffold_2	1301690	1302672	estExt_fgenesh2_kg.C_2_t10452	1	False	45.0
Isoform38158_8	scaffold_2	1301693	1302641	estExt_fgenesh2_kg.C_2_t10452	1	True	45.0
Isoform38159_51	scaffold_2	1305985	1307251	estExt_fgenesh3_kg.C_20390	1	True	35.0
Isoform38160_6	scaffold_2	1306000	1307251	estExt_fgenesh3_kg.C_20390	1	False	35.0
Isoform38161_61	scaffold_2	1306000	1307251	estExt_fgenesh3_kg.C_20390	1	False	35.0
Isoform38163_5	scaffold_2	1306000	1307260	estExt_fgenesh3_kg.C_20390	1	True	35.0
Isoform38166_4	scaffold_2	1318267	1320009	fgenesh3_kg.2_#_393_#_isotig00729	1	True	30.0
Isoform38168_24	scaffold_2	1318107	1320401	fgenesh3_kg.2_#_393_#_isotig00729	1	False	20.0
Isoform38170_25	scaffold_2	1318188	1320401	fgenesh3_kg.2_#_393_#_isotig00729	1	False	35.0
Isoform38172_891	scaffold_2	1318282	1320401	fgenesh3_kg.2_#_393_#_isotig00729	1	False	30.0
Isoform38180_17	scaffold_2	1318280	1320401	fgenesh3_kg.2_#_393_#_isotig00729	1	True	25.0
Isoform38181_12	scaffold_2	1323514	1324873	MicpuC2.estExt_fgenesh1_kg.C_20005	1	False	25.0
Isoform38182_38	scaffold_2	1323587	1324871	MicpuC2.estExt_fgenesh1_kg.C_20005	1	False	25.0
Isoform38184_17	scaffold_2	1323512	1324871	MicpuC2.estExt_fgenesh1_kg.C_20005	1	True	30.0
Isoform38185_31	scaffold_2	1323587	1324871	MicpuC2.estExt_fgenesh1_kg.C_20005	1	True	25.0
Isoform38186_6	scaffold_2	1323515	1324855	MicpuC2.estExt_fgenesh1_kg.C_20005	1	True	25.0
Isoform38189_8	scaffold_2	1360358	1362108	MicpuC2.estExt_Genewise1Plus.C_20274	1	False	5.0
Isoform38190_135	scaffold_2	1360421	1362066	MicpuC2.estExt_Genewise1Plus.C_20274	1	False	25.0
Isoform38194_25	scaffold_2	1360421	1362066	MicpuC2.estExt_Genewise1Plus.C_20274	1	True	25.0
Isoform38196_63	scaffold_2	1372258	1374965	MicpuC2.estExt_fgenesh1_pm.C_20025	1	False	25.0
Isoform38198_26	scaffold_2	1385468	1388209	MicpuC2.estExt_Genewise1.C_20253	1	False	25.0
Isoform38202_179	scaffold_2	1422214	1423599	estExt_fgenesh1_pm.C_2_t20016	1	False	5.0
Isoform38205_377	scaffold_2	1422213	1423320	estExt_fgenesh1_pm.C_2_t20016	1	False	5.0
Isoform38208_56	scaffold_2	1422216	1423778	estExt_fgenesh1_pm.C_2_t20016	1	False	10.0
Isoform38224_55	scaffold_2	1422214	1424015	estExt_fgenesh1_pm.C_2_t20016	1	False	5.0
Isoform38225_40	scaffold_2	1422217	1424078	estExt_fgenesh1_pm.C_2_t20016	1	False	10.0
Isoform38233_18	scaffold_2	1422214	1425756	estExt_fgenesh1_pm.C_2_t20016	1	False	5.0
Isoform38244_85	scaffold_2	1444231	1448079	estExt_Genewise1.C_2_t30144	1	True	10.0
Isoform38246_15	scaffold_2	1470035	1471504	fgenesh2_kg.2_#_486_#_4269931:2	1	True	25.0
Isoform38258_147	scaffold_2	1470035	1471504	fgenesh2_kg.2_#_486_#_4269931:2	1	False	25.0
Isoform38263_92	scaffold_2	1470035	1472630	fgenesh2_kg.2_#_486_#_4269931:2	1	False	25.0
Isoform38273_9	scaffold_2	1470027	1472630	fgenesh2_kg.2_#_486_#_4269931:2	1	True	20.0
Isoform38275_3	scaffold_2	1470037	1472630	fgenesh2_kg.2_#_486_#_4269931:2	1	True	25.0
Isoform38276_6	scaffold_2	1470296	1472630	fgenesh2_kg.2_#_486_#_4269931:2	1	True	40.0
Isoform38277_10	scaffold_2	1481027	1482244	MicpuC2.est_orfs.2_3235_4272509:1	1	False	25.0
Isoform38287_35	scaffold_2	1498042	1500526	estExt_fgenesh1_pm.C_2_t20030	1	True	10.0
Isoform38288_5	scaffold_2	1498032	1500496	estExt_fgenesh1_pm.C_2_t20030	1	True	25.0
Isoform38296_7	scaffold_2	1602842	1604907	MicpuC2.AZW_PierreAnnot2.00077	1	False	40.0
Isoform38297_5	scaffold_2	1602842	1604983	MicpuC2.AZW_PierreAnnot2.00077	1	False	40.0
Isoform38298_19	scaffold_2	1602842	1604907	MicpuC2.AZW_PierreAnnot2.00077	1	False	40.0
Isoform38299_18	scaffold_2	1602842	1604980	MicpuC2.AZW_PierreAnnot2.00077	1	False	40.0
Isoform38301_3	scaffold_2	1602842	1604912	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38302_13	scaffold_2	1602843	1604980	MicpuC2.AZW_PierreAnnot2.00077	1	True	45.0
Isoform38303_26	scaffold_2	1602844	1604907	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38304_10	scaffold_2	1602842	1604980	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38306_3	scaffold_2	1602842	1604983	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38312_37	scaffold_2	1602842	1604907	MicpuC2.AZW_PierreAnnot2.00077	1	False	40.0
Isoform38313_24	scaffold_2	1602842	1604980	MicpuC2.AZW_PierreAnnot2.00077	1	False	40.0
Isoform38314_100	scaffold_2	1602842	1604907	MicpuC2.AZW_PierreAnnot2.00077	1	False	40.0
Isoform38315_59	scaffold_2	1602840	1604980	MicpuC2.AZW_PierreAnnot2.00077	1	False	35.0
Isoform38317_6	scaffold_2	1602840	1604918	MicpuC2.AZW_PierreAnnot2.00077	1	True	35.0
Isoform38319_31	scaffold_2	1602842	1604907	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38320_22	scaffold_2	1602843	1604980	MicpuC2.AZW_PierreAnnot2.00077	1	True	45.0
Isoform38321_139	scaffold_2	1602842	1604980	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38322_3	scaffold_2	1602842	1604912	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38323_15	scaffold_2	1602843	1604939	MicpuC2.AZW_PierreAnnot2.00077	1	True	45.0
Isoform38324_3	scaffold_2	1602845	1604907	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38325_32	scaffold_2	1602842	1604907	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38326_7	scaffold_2	1602862	1604980	MicpuC2.AZW_PierreAnnot2.00077	1	True	30.0
Isoform38327_3	scaffold_2	1602843	1604907	MicpuC2.AZW_PierreAnnot2.00077	1	True	45.0
Isoform38328_3	scaffold_2	1602844	1604477	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38329_5	scaffold_2	1602842	1604925	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38330_19	scaffold_2	1602842	1604980	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38331_23	scaffold_2	1602842	1604907	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38332_7	scaffold_2	1602844	1604917	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38333_15	scaffold_2	1602842	1604907	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38334_4	scaffold_2	1602845	1604907	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38335_21	scaffold_2	1602842	1604980	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38336_23	scaffold_2	1602842	1604917	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38337_4	scaffold_2	1602842	1604917	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38338_4	scaffold_2	1602843	1604980	MicpuC2.AZW_PierreAnnot2.00077	1	True	45.0
Isoform38340_15	scaffold_2	1602842	1604980	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38341_4	scaffold_2	1602844	1604980	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38342_43	scaffold_2	1602842	1604907	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38343_14	scaffold_2	1602844	1604980	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38344_3	scaffold_2	1602842	1604907	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38345_22	scaffold_2	1602840	1604907	MicpuC2.AZW_PierreAnnot2.00077	1	True	35.0
Isoform38346_6	scaffold_2	1602844	1604980	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38347_6	scaffold_2	1602844	1604912	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38348_4	scaffold_2	1602842	1604939	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38351_3	scaffold_2	1602843	1604907	MicpuC2.AZW_PierreAnnot2.00077	1	True	45.0
Isoform38355_6	scaffold_2	1602844	1604917	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38357_5	scaffold_2	1602842	1604907	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38358_6	scaffold_2	1602843	1604923	MicpuC2.AZW_PierreAnnot2.00077	1	True	45.0
Isoform38360_3	scaffold_2	1602844	1604905	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38361_9	scaffold_2	1602840	1604983	MicpuC2.AZW_PierreAnnot2.00077	1	True	35.0
Isoform38362_14	scaffold_2	1602842	1604924	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38365_5	scaffold_2	1602844	1604907	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38366_6	scaffold_2	1602844	1604921	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38367_4	scaffold_2	1602842	1604983	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38371_4	scaffold_2	1602844	1604939	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38372_15	scaffold_2	1602842	1604921	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38373_7	scaffold_2	1602842	1604980	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38376_10	scaffold_2	1602842	1604980	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38378_7	scaffold_2	1602843	1604907	MicpuC2.AZW_PierreAnnot2.00077	1	True	45.0
Isoform38379_5	scaffold_2	1602842	1604980	MicpuC2.AZW_PierreAnnot2.00077	1	True	40.0
Isoform38380_4	scaffold_2	1602843	1604924	MicpuC2.AZW_PierreAnnot2.00077	1	True	45.0
Isoform38382_3	scaffold_2	1608944	1610478	MicpuC2.AZW_PierreAnnot2.00022	1	False	25.0
Isoform38384_208	scaffold_2	1621461	1622918	fgenesh2_kg.2_#_502_#_4269813:1	1	False	25.0
Isoform38388_4	scaffold_2	1627306	1628316	fgenesh3_kg.2_#_433_#_isotig00205	1	False	30.0
Isoform38390_48	scaffold_2	1627414	1630165	fgenesh3_kg.2_#_433_#_isotig00205	1	False	35.0
Isoform38394_5	scaffold_2	1627414	1630165	fgenesh3_kg.2_#_433_#_isotig00205	1	True	35.0
Isoform38395_24	scaffold_2	1627414	1630165	fgenesh3_kg.2_#_433_#_isotig00205	1	True	35.0
Isoform38399_9	scaffold_2	1627452	1630165	fgenesh3_kg.2_#_433_#_isotig00205	1	True	25.0
Isoform38400_3	scaffold_2	1627512	1630142	fgenesh3_kg.2_#_433_#_isotig00205	1	True	30.0
Isoform38401_8	scaffold_2	1627387	1630170	fgenesh3_kg.2_#_433_#_isotig00205	1	True	40.0
Isoform38403_5	scaffold_2	1627414	1630165	fgenesh3_kg.2_#_433_#_isotig00205	1	True	35.0
Isoform38404_4	scaffold_2	1627480	1629327	fgenesh3_kg.2_#_433_#_isotig00205	1	True	20.0
Isoform38407_54	scaffold_2	1653192	1654165	estExt_fgenesh2_kg.C_2_t20012	1	False	25.0
Isoform38408_242	scaffold_2	1653258	1654165	estExt_fgenesh2_kg.C_2_t20012	1	False	15.0
Isoform38412_808	scaffold_2	1653375	1654165	estExt_fgenesh2_kg.C_2_t20012	1	False	15.0
Isoform38417_5345	scaffold_2	1653438	1654165	estExt_fgenesh2_kg.C_2_t20012	1	False	5.0
Isoform38421_12	scaffold_2	1653593	1654194	estExt_fgenesh2_kg.C_2_t20012	1	False	20.0
Isoform38422_103	scaffold_2	1657266	1658748	estExt_Genewise1Plus.C_2_t30285	1	False	10.0
Isoform38423_24	scaffold_2	1657268	1658803	estExt_Genewise1Plus.C_2_t30285	1	False	15.0
Isoform38430_5	scaffold_2	1718899	1721174	MicpuC2.AZW_EuGene.0000020198	1	False	10.0
Isoform38431_9	scaffold_2	1719054	1721174	MicpuC2.AZW_EuGene.0000020198	1	False	0.0
Isoform38432_15	scaffold_2	1719157	1721174	MicpuC2.AZW_EuGene.0000020198	1	False	15.0
Isoform38439_112	scaffold_2	1725826	1726680	MicpuC2.EuGene.0000020196	1	False	30.0
Isoform38440_3	scaffold_2	1745637	1747136	MicpuC2.estExt_fgenesh1_pm.C_20011	0	False	0.0
Isoform38441_15	scaffold_2	1757157	1758106	estExt_fgenesh1_pm.C_2_t20072	0	False	15.0
Isoform38442_3	scaffold_2	1756856	1758500	estExt_fgenesh1_pm.C_2_t20072	0	False	20.0
Isoform38443_7	scaffold_2	1756880	1758411	estExt_fgenesh1_pm.C_2_t20072	0	False	10.0
Isoform38444_4	scaffold_2	1757068	1758473	estExt_fgenesh1_pm.C_2_t20072	0	False	20.0
Isoform38445_7	scaffold_2	1757157	1758353	estExt_fgenesh1_pm.C_2_t20072	0	False	15.0
Isoform38447_19	scaffold_2	1757181	1758483	estExt_fgenesh1_pm.C_2_t20072	0	False	10.0
Isoform38448_4	scaffold_2	1757185	1758868	estExt_fgenesh1_pm.C_2_t20072	0	False	20.0
Isoform38449_3	scaffold_2	1757185	1759069	estExt_fgenesh1_pm.C_2_t20072	0	True	20.0
Isoform38452_7	scaffold_2	1798774	1800668	MicpuC2.est_orfs.2_3097_4272135:1	0	True	10.0
Isoform38454_226	scaffold_2	1798771	1800668	MicpuC2.est_orfs.2_3097_4272135:1	0	False	15.0
Isoform38456_261	scaffold_2	1818428	1820408	estExt_fgenesh1_kg.C_20236	0	True	55.00000000000001
Isoform38497_4	scaffold_2	1955512	1956583	estExt_fgenesh3_kg.C_20453	0	True	25.0
Isoform38499_6	scaffold_2	1987757	1988394	MicpuC2.EuGene.0000020089	0	False	30.0
Isoform38501_45	scaffold_2	1996226	1997481	MicpuC2.EuGene.0000020084	0	False	5.0
Isoform38502_35	scaffold_2	1996225	1997481	MicpuC2.EuGene.0000020084	0	False	5.0
Isoform38503_7	scaffold_2	1996235	1997481	MicpuC2.EuGene.0000020084	0	True	0.0
Isoform38509_3	scaffold_2	1999945	2002182	estExt_fgenesh2_kg.C_2_t20053	0	False	15.0
Isoform38520_12	scaffold_2	2005774	2007429	estExt_fgenesh1_pm.C_2_t20107	0	False	20.0
Isoform38521_8	scaffold_2	2005775	2007852	estExt_fgenesh1_pm.C_2_t20107	0	False	20.0
Isoform38524_3	scaffold_2	2005774	2007959	estExt_fgenesh1_pm.C_2_t20107	0	False	20.0
Isoform38526_14	scaffold_2	2005777	2006869	estExt_fgenesh1_pm.C_2_t20107	0	False	20.0
Isoform38535_52	scaffold_2	2014498	2017241	MicpuC2.estExt_Genewise1.C_20036	0	False	10.0
Isoform38543_97	scaffold_2	2017383	2019310	MicpuC2.estExt_Genewise1.C_20032	0	False	30.0
Isoform38545_3	scaffold_2	2017383	2019313	MicpuC2.estExt_Genewise1.C_20032	0	True	30.0
Isoform38548_7	scaffold_2	2020250	2021912	MicpuC2.EuGene.0000020074	0	False	20.0
Isoform38549_4	scaffold_2	2020252	2023694	MicpuC2.EuGene.0000020074	0	False	25.0
Isoform38550_9	scaffold_2	2020250	2021332	MicpuC2.EuGene.0000020074	0	False	20.0
Isoform38584_25	scaffold_2	2060736	2062342	MicpuC2.EuGene.0000020053	0	True	25.0
Isoform38587_183	scaffold_2	2060748	2062342	MicpuC2.EuGene.0000020053	0	False	20.0
Isoform38592_3	scaffold_2	2060748	2062342	MicpuC2.EuGene.0000020053	0	True	20.0
Isoform38594_24	scaffold_2	2060751	2062342	MicpuC2.EuGene.0000020053	0	True	20.0
Isoform38598_9	scaffold_2	2080673	2082009	estExt_fgenesh2_kg.C_2_t20065	0	False	30.0
Isoform38601_10	scaffold_2	2080807	2082482	estExt_fgenesh2_kg.C_2_t20065	0	False	15.0
Isoform38604_42	scaffold_2	2080807	2082009	estExt_fgenesh2_kg.C_2_t20065	0	False	15.0
Isoform38606_27	scaffold_2	2092321	2093384	MicpuC2.EuGene.0000020035	0	False	10.0
Isoform38608_17	scaffold_2	2092321	2094105	MicpuC2.EuGene.0000020035	0	False	10.0
Isoform38615_17	scaffold_2	2092321	2094572	MicpuC2.EuGene.0000020035	0	False	10.0
Isoform38617_9	scaffold_2	2092321	2094808	MicpuC2.EuGene.0000020035	0	False	10.0
Isoform38621_9	scaffold_2	2092323	2094653	MicpuC2.EuGene.0000020035	0	False	15.0
Isoform38626_7	scaffold_2	2092321	2095637	MicpuC2.EuGene.0000020035	0	False	10.0
Isoform38627_3	scaffold_2	2092323	2096080	MicpuC2.EuGene.0000020035	0	False	15.0
Isoform38630_193	scaffold_2	2137906	2139060	estExt_Genemark1.C_20326	0	True	20.0
Isoform38633_8	scaffold_2	2137388	2139060	estExt_Genemark1.C_20326	0	False	10.0
Isoform38634_720	scaffold_2	2137884	2139060	estExt_Genemark1.C_20326	0	False	10.0
Isoform38637_1232	scaffold_2	2137906	2139060	estExt_Genemark1.C_20326	0	False	20.0
Isoform38640_42	scaffold_2	2137906	2139060	estExt_Genemark1.C_20326	0	False	20.0
Isoform38641_5	scaffold_2	2137906	2139060	estExt_Genemark1.C_20326	0	True	20.0
Isoform38642_115	scaffold_2	2144190	2146592	MicpuC2.estExt_fgenesh1_kg.C_20001	0	False	20.0
Isoform38646_1697	scaffold_2	2144242	2146592	MicpuC2.estExt_fgenesh1_kg.C_20001	0	False	5.0
Isoform38664_507	scaffold_2	2147643	2150360	estExt_fgenesh2_kg.C_2_t20073	0	False	15.0
Isoform38667_8	scaffold_2	2164757	2165655	MicpuC2.EuGene.0000020003	0	False	20.0
Isoform38668_4	scaffold_2	2164805	2165852	MicpuC2.EuGene.0000020003	0	False	25.0
Isoform38676_7	scaffold_2	338737	339737	5408	1	True	40.0
Isoform38678_42	scaffold_2	338736	339737	5408	1	True	40.0
Isoform38680_49	scaffold_2	338653	339737	5408	1	False	30.0
Isoform38682_5093	scaffold_2	338736	339737	5408	1	False	40.0
Isoform38684_9	scaffold_2	338736	339814	5408	1	False	40.0
Isoform38688_46	scaffold_2	338737	339737	5408	1	True	40.0
Isoform38690_13	scaffold_2	338737	339737	5408	1	True	40.0
Isoform38693_8	scaffold_2	338736	339743	5408	1	True	40.0
Isoform38694_10	scaffold_2	338736	339737	5408	1	True	40.0
Isoform38695_3	scaffold_2	1378457	1380557	5579	1	True	30.0
Isoform38696_4	scaffold_2	1378503	1380557	5579	1	True	40.0
Isoform38698_9	scaffold_2	703861	706344	5470	1	True	25.0
Isoform38699_29	scaffold_2	703987	706344	5470	1	True	30.0
Isoform38700_75	scaffold_2	705011	706344	5470	1	False	20.0
Isoform38709_5	scaffold_2	703862	706344	5470	1	False	30.0
Isoform38716_23	scaffold_2	703987	706344	5470	1	False	30.0
Isoform38724_10	scaffold_2	703988	706352	5470	1	False	30.0
Isoform38725_19	scaffold_2	703788	706344	5470	1	False	35.0
Isoform38726_1436	scaffold_2	703861	706344	5470	1	False	25.0
Isoform38728_1871	scaffold_2	703987	706344	5470	1	False	30.0
Isoform38731_3	scaffold_2	1378027	1379085	5579	1	False	35.0
Isoform38741_12	scaffold_2	34905	35621	5355	0	False	20.0
Isoform38742_1504	scaffold_2	34902	35621	5355	0	False	15.0
Isoform38744_9	scaffold_2	57755	59262	MicpuC2.estExt_Genewise1.C_20971	1	False	30.0
Isoform38745_9	scaffold_2	57754	59278	MicpuC2.estExt_Genewise1.C_20971	1	False	40.0
Isoform38748_285	scaffold_2	57817	59280	MicpuC2.estExt_Genewise1.C_20971	1	False	40.0
Isoform38751_370	scaffold_2	57848	59265	MicpuC2.estExt_Genewise1.C_20971	1	False	30.0
Isoform38754_26	scaffold_2	57848	59719	MicpuC2.estExt_Genewise1.C_20971	1	False	30.0
Isoform38758_3	scaffold_2	954682	956125	1875	1	False	30.0
Isoform38781_6	scaffold_2	953736	956168	1875	1	True	20.0
Isoform38785_34	scaffold_2	953733	956165	1875	1	True	20.0
Isoform38788_4	scaffold_2	953733	956125	1875	1	True	30.0
Isoform38790_5	scaffold_2	953733	956203	1875	1	True	15.0
Isoform38794_3	scaffold_2	953738	956123	1875	1	True	20.0
Isoform38796_3	scaffold_2	953732	956365	1875	1	True	30.0
Isoform38798_12	scaffold_2	953733	956204	1875	1	True	15.0
Isoform38803_11	scaffold_2	953738	956165	1875	1	False	20.0
Isoform38804_6	scaffold_2	953735	956141	1875	1	True	40.0
Isoform38806_5	scaffold_2	1256493	1258380	MicpuC2.AZW_estExt_fgenesh1_pm.C_20034	1	True	35.0
Isoform38807_5	scaffold_2	1256491	1258469	MicpuC2.AZW_estExt_fgenesh1_pm.C_20034	1	True	40.0
Isoform38808_10	scaffold_2	1256445	1258501	MicpuC2.AZW_estExt_fgenesh1_pm.C_20034	1	True	15.0
Isoform38809_14	scaffold_2	1256493	1258380	MicpuC2.AZW_estExt_fgenesh1_pm.C_20034	1	True	35.0
Isoform38811_4	scaffold_2	1256493	1258380	MicpuC2.AZW_estExt_fgenesh1_pm.C_20034	1	True	35.0
Isoform38812_3	scaffold_2	1256493	1258380	MicpuC2.AZW_estExt_fgenesh1_pm.C_20034	1	True	35.0
Isoform38813_19	scaffold_2	1256427	1258380	MicpuC2.AZW_estExt_fgenesh1_pm.C_20034	1	True	35.0
Isoform38816_3	scaffold_2	1256445	1258512	MicpuC2.AZW_estExt_fgenesh1_pm.C_20034	1	True	15.0
Isoform38817_210	scaffold_2	1256493	1258380	MicpuC2.AZW_estExt_fgenesh1_pm.C_20034	1	True	35.0
Isoform38818_58	scaffold_2	1256493	1258473	MicpuC2.AZW_estExt_fgenesh1_pm.C_20034	1	True	30.0
Isoform38821_4	scaffold_2	1256491	1258725	MicpuC2.AZW_estExt_fgenesh1_pm.C_20034	1	True	30.0
Isoform38822_56	scaffold_2	1256493	1258380	MicpuC2.AZW_estExt_fgenesh1_pm.C_20034	1	True	35.0
Isoform38823_22	scaffold_2	1256491	1258470	MicpuC2.AZW_estExt_fgenesh1_pm.C_20034	1	True	35.0
Isoform38826_4	scaffold_2	1256491	1258380	MicpuC2.AZW_estExt_fgenesh1_pm.C_20034	1	True	35.0
Isoform38827_8	scaffold_2	1256427	1258380	MicpuC2.AZW_estExt_fgenesh1_pm.C_20034	1	True	35.0
Isoform38829_5	scaffold_2	1256444	1258470	MicpuC2.AZW_estExt_fgenesh1_pm.C_20034	1	True	35.0
Isoform38830_25	scaffold_2	1256493	1258380	MicpuC2.AZW_estExt_fgenesh1_pm.C_20034	1	True	35.0
Isoform38833_16	scaffold_2	1256493	1258470	MicpuC2.AZW_estExt_fgenesh1_pm.C_20034	1	True	35.0
Isoform38834_39	scaffold_2	1256491	1258380	MicpuC2.AZW_estExt_fgenesh1_pm.C_20034	1	True	35.0
Isoform38835_12	scaffold_2	1256491	1258470	MicpuC2.AZW_estExt_fgenesh1_pm.C_20034	1	True	35.0
Isoform38838_41	scaffold_2	1256445	1258380	MicpuC2.AZW_estExt_fgenesh1_pm.C_20034	1	True	35.0
Isoform38839_16	scaffold_2	1256427	1258470	MicpuC2.AZW_estExt_fgenesh1_pm.C_20034	1	True	35.0
Isoform38843_395	scaffold_2	1256493	1258380	MicpuC2.AZW_estExt_fgenesh1_pm.C_20034	1	True	35.0
Isoform38844_214	scaffold_2	1256493	1258492	MicpuC2.AZW_estExt_fgenesh1_pm.C_20034	1	True	15.0
Isoform38845_3	scaffold_2	1256491	1258870	MicpuC2.AZW_estExt_fgenesh1_pm.C_20034	1	True	30.0
Isoform38846_6	scaffold_2	1256493	1258724	MicpuC2.AZW_estExt_fgenesh1_pm.C_20034	1	True	35.0
Isoform38849_25	scaffold_2	1256427	1258380	MicpuC2.AZW_estExt_fgenesh1_pm.C_20034	1	True	35.0
Isoform38851_202	scaffold_2	1256493	1258380	MicpuC2.AZW_estExt_fgenesh1_pm.C_20034	1	True	35.0
Isoform38853_95	scaffold_2	1256493	1258470	MicpuC2.AZW_estExt_fgenesh1_pm.C_20034	1	True	35.0
Isoform38854_23	scaffold_2	1256491	1258518	MicpuC2.AZW_estExt_fgenesh1_pm.C_20034	1	True	10.0
Isoform38855_4	scaffold_2	1256478	1258725	MicpuC2.AZW_estExt_fgenesh1_pm.C_20034	1	True	30.0
Isoform38857_9	scaffold_2	1256460	1258425	MicpuC2.AZW_estExt_fgenesh1_pm.C_20034	1	True	45.0
Isoform38858_12	scaffold_2	1256493	1258380	MicpuC2.AZW_estExt_fgenesh1_pm.C_20034	1	True	35.0
Isoform38859_7	scaffold_2	1256468	1258380	MicpuC2.AZW_estExt_fgenesh1_pm.C_20034	1	True	35.0
Isoform38860_4	scaffold_2	953738	956163	1875	1	False	25.0
Isoform38863_3	scaffold_2	953732	955738	1875	1	True	35.0
Isoform38867_25	scaffold_2	953733	956145	1875	1	True	35.0
Isoform38868_21	scaffold_2	953733	956326	1875	1	True	25.0
Isoform38869_163	scaffold_2	953733	956165	1875	1	True	20.0
Isoform38870_4	scaffold_2	953733	956163	1875	1	True	25.0
Isoform38874_14	scaffold_2	953733	956163	1875	1	True	25.0
Isoform38877_144	scaffold_2	953733	956165	1875	1	True	20.0
Isoform38878_6	scaffold_2	953733	956326	1875	1	True	25.0
Isoform38880_11	scaffold_2	953733	956165	1875	1	True	20.0
Isoform38882_35	scaffold_2	953733	956165	1875	1	True	20.0
Isoform38884_62	scaffold_2	953733	955736	1875	1	True	30.0
Isoform38885_41	scaffold_2	953733	956216	1875	1	True	15.0
Isoform38886_51	scaffold_2	953733	956144	1875	1	True	35.0
Isoform38887_9	scaffold_2	953738	956350	1875	1	True	35.0
Isoform38891_3	scaffold_2	953735	955720	1875	1	False	20.0
Isoform38892_3	scaffold_2	953733	956165	1875	1	False	20.0
Isoform38895_50	scaffold_2	953733	956165	1875	1	False	20.0
Isoform38897_3	scaffold_2	953733	956326	1875	1	False	25.0
Isoform38898_151	scaffold_2	953733	956165	1875	1	False	20.0
Isoform38900_12	scaffold_2	953733	956366	1875	1	False	25.0
Isoform38903_12	scaffold_2	953733	956144	1875	1	True	35.0
Isoform38904_51	scaffold_2	953733	956209	1875	1	True	5.0
Isoform38906_3	scaffold_2	953733	956327	1875	1	True	30.0
Isoform38909_15	scaffold_2	953733	956127	1875	1	False	30.0
Isoform38912_5	scaffold_2	953733	956326	1875	1	False	25.0
Isoform38913_52	scaffold_2	953733	956165	1875	1	False	20.0
Isoform38914_3	scaffold_2	953738	956165	1875	1	False	20.0
Isoform38915_9	scaffold_2	348543	351691	MicpuC2.EuGene.0000020717	1	False	30.0
Isoform38917_5	scaffold_2	348538	351691	MicpuC2.EuGene.0000020717	1	True	30.0
Isoform38918_5	scaffold_2	348610	351691	MicpuC2.EuGene.0000020717	1	True	30.0
